mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.010447502136230469,0.001032966734950183,0.001837444305419922,0.0003859131057993041,entropy,5,4,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4}",0.9432995394051407,0.9478309397217403,0.9438716602764367,0.9667021092338227,0.946629049861782,0.9496666596997845,0.008682461878471458,32,0.9520175759775357,0.9509178008809093,0.9517132878313612,0.9461935724409157,0.9512076318321083,0.950409973792566,0.002142671198608871
0.011365318298339843,0.00119169171830793,0.0023215293884277345,0.0007642677843281932,entropy,5,8,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.011385440826416016,0.0025379946197726846,0.002237415313720703,0.0006666144349088459,entropy,5,16,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.010151195526123046,0.0014613305962188708,0.0017991065979003906,0.0006837725139511759,entropy,5,32,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.015347814559936524,0.0035234717363325464,0.0015887737274169922,0.0005032603026886182,entropy,10,4,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4}",0.9251769145311114,0.9307426012791055,0.929813634534123,0.9486820608354634,0.937561805779928,0.9343954033919463,0.008166404239448944,38,0.9529454846221018,0.9559660586469603,0.9549408780064069,0.9514645634882746,0.9557531742972456,0.9542140318121979,0.0017398649974524347
0.022013473510742187,0.006399455167192717,0.002407741546630859,0.0008543993083041765,entropy,10,8,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8}",0.9432995394051407,0.9478309397217403,0.9448743049779459,0.9667021092338227,0.946629049861782,0.9498671886400863,0.008556977358149134,29,0.9520175759775357,0.9509178008809093,0.9511326057704006,0.9461935724409157,0.9512076318321083,0.9502938373803739,0.0020838104754139263
0.0176419734954834,0.004389621662215465,0.002742147445678711,0.0017775938776092336,entropy,10,16,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.014852190017700195,0.004399791648564009,0.002105093002319336,0.001073175958431996,entropy,10,32,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.0181424617767334,0.003622307113893445,0.0022878646850585938,0.000983895790483347,entropy,15,4,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 4}",0.906179383268701,0.9297889342308627,0.923827293068615,0.9405744663130478,0.9306261915807694,0.9261992536923991,0.011362673385317521,39,0.9567233046443402,0.9564895117642667,0.9564755339925827,0.9529236351117588,0.9585743482194812,0.9562372667464858,0.00183296132473057
0.01345076560974121,0.002681722506163835,0.0021013259887695313,0.0009523643389668875,entropy,15,8,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 8}",0.9432995394051407,0.9478309397217403,0.9438801597492004,0.9667021092338227,0.946629049861782,0.9496683595943372,0.008681327896915902,30,0.9520175759775357,0.9509178008809093,0.9511326057704006,0.9461935724409157,0.9512076318321083,0.9502938373803739,0.0020838104754139263
0.014495372772216797,0.003379919339858969,0.002531623840332031,0.001167990233056325,entropy,15,16,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.012457036972045898,0.002906220775417584,0.002309560775756836,0.0014363105137136498,entropy,15,32,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.02309274673461914,0.0025311289139832056,0.0020784854888916014,0.0012119702933958932,entropy,,4,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4}",0.906179383268701,0.9297889342308627,0.923827293068615,0.9366640153277066,0.9316197947121587,0.9256158841216088,0.01054987313763299,40,0.9567233046443402,0.9564895117642667,0.9564755339925827,0.9532154073867054,0.9585837576833333,0.9562975030942455,0.0017306728914934213
0.014220762252807616,0.0021631699965377342,0.0016721725463867188,0.000684518526497785,entropy,,8,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 8}",0.9432995394051407,0.9478309397217403,0.9438801597492004,0.9667021092338227,0.946629049861782,0.9496683595943372,0.008681327896915902,30,0.9520175759775357,0.9509178008809093,0.9511326057704006,0.9461935724409157,0.9512076318321083,0.9502938373803739,0.0020838104754139263
0.017315769195556642,0.0025973140617186713,0.00268406867980957,0.0012580070363823461,entropy,,16,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 16}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
0.013104963302612304,0.003811363869040071,0.001330089569091797,0.00017975618695469878,entropy,,32,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 32}",0.9432995394051407,0.9478309397217403,0.9468608311469706,0.9667021092338227,0.946629049861782,0.9502644938738912,0.008359776891856444,1,0.9520175759775357,0.9509178008809093,0.9511401038900128,0.9461935724409157,0.9512076318321083,0.9502953370042964,0.002084416169390986
